qrel_source,qrel_retriever,qrel_judge_type,dataset,eval_run,eval_retriever,eval_reranker,eval_paradigm,strategy,is_qrel_eval,ndcg10
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-point,splade-v3,point,pointwise,optimal_global,False,0.583
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-point,splade-v3,point,pointwise,optimal_global,True,0.5176
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge,splade-v3,judge,pointwise,direct,False,0.8912
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge,splade-v3,judge,pointwise,direct,True,0.5283
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge,splade-v3,judge,pointwise,thresholding,False,0.834
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge,splade-v3,judge,pointwise,thresholding,True,0.4885
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge,splade-v3,judge,pointwise,rank,False,0.6765
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge,splade-v3,judge,pointwise,rank,True,0.445
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge,splade-v3,judge,pointwise,quantile,False,0.8863
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge,splade-v3,judge,pointwise,quantile,True,0.6363
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge,splade-v3,judge,pointwise,largest_gap,False,0.9304
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge,splade-v3,judge,pointwise,largest_gap,True,0.5473
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge,splade-v3,judge,pointwise,optimal_per_topic,False,0.6972
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge,splade-v3,judge,pointwise,optimal_per_topic,True,0.6361
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge,splade-v3,judge,pointwise,optimal_global,False,0.8752
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge,splade-v3,judge,pointwise,optimal_global,True,0.5176
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge_expr,splade-v3,judge_expr,pointwise,direct,False,0.935
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge_expr,splade-v3,judge_expr,pointwise,direct,True,0.5283
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge_expr,splade-v3,judge_expr,pointwise,thresholding,False,0.85
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge_expr,splade-v3,judge_expr,pointwise,thresholding,True,0.4885
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge_expr,splade-v3,judge_expr,pointwise,rank,False,0.9989
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge_expr,splade-v3,judge_expr,pointwise,rank,True,0.445
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge_expr,splade-v3,judge_expr,pointwise,quantile,False,1.0
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge_expr,splade-v3,judge_expr,pointwise,quantile,True,0.6363
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge_expr,splade-v3,judge_expr,pointwise,largest_gap,False,1.0
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge_expr,splade-v3,judge_expr,pointwise,largest_gap,True,0.5473
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge_expr,splade-v3,judge_expr,pointwise,optimal_per_topic,False,0.87
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge_expr,splade-v3,judge_expr,pointwise,optimal_per_topic,True,0.6361
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge_expr,splade-v3,judge_expr,pointwise,optimal_global,False,0.885
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-judge_expr,splade-v3,judge_expr,pointwise,optimal_global,True,0.5176
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-rankgpt,splade-v3,rankgpt,listwise,direct,False,0.614
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-rankgpt,splade-v3,rankgpt,listwise,direct,True,0.5283
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-rankgpt,splade-v3,rankgpt,listwise,thresholding,False,0.5737
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-rankgpt,splade-v3,rankgpt,listwise,thresholding,True,0.4885
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-rankgpt,splade-v3,rankgpt,listwise,rank,False,0.5047
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-rankgpt,splade-v3,rankgpt,listwise,rank,True,0.445
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-rankgpt,splade-v3,rankgpt,listwise,quantile,False,0.7315
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-rankgpt,splade-v3,rankgpt,listwise,quantile,True,0.6363
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-rankgpt,splade-v3,rankgpt,listwise,largest_gap,False,0.6396
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-rankgpt,splade-v3,rankgpt,listwise,largest_gap,True,0.5473
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-rankgpt,splade-v3,rankgpt,listwise,optimal_per_topic,False,0.636
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-rankgpt,splade-v3,rankgpt,listwise,optimal_per_topic,True,0.6361
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-rankgpt,splade-v3,rankgpt,listwise,optimal_global,False,0.6073
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-rankgpt,splade-v3,rankgpt,listwise,optimal_global,True,0.5176
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-setmaxheaptopk,splade-v3,setmaxheaptopk,setwise,direct,False,0.6486
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-setmaxheaptopk,splade-v3,setmaxheaptopk,setwise,direct,True,0.5283
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-setmaxheaptopk,splade-v3,setmaxheaptopk,setwise,thresholding,False,0.6036
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-setmaxheaptopk,splade-v3,setmaxheaptopk,setwise,thresholding,True,0.4885
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-setmaxheaptopk,splade-v3,setmaxheaptopk,setwise,rank,False,0.5218
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-setmaxheaptopk,splade-v3,setmaxheaptopk,setwise,rank,True,0.445
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-setmaxheaptopk,splade-v3,setmaxheaptopk,setwise,quantile,False,0.7385
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-setmaxheaptopk,splade-v3,setmaxheaptopk,setwise,quantile,True,0.6363
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-setmaxheaptopk,splade-v3,setmaxheaptopk,setwise,largest_gap,False,0.6801
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-setmaxheaptopk,splade-v3,setmaxheaptopk,setwise,largest_gap,True,0.5473
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-setmaxheaptopk,splade-v3,setmaxheaptopk,setwise,optimal_per_topic,False,0.6593
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-setmaxheaptopk,splade-v3,setmaxheaptopk,setwise,optimal_per_topic,True,0.6361
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-setmaxheaptopk,splade-v3,setmaxheaptopk,setwise,optimal_global,False,0.6442
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,splade-v3-rerank-setmaxheaptopk,splade-v3,setmaxheaptopk,setwise,optimal_global,True,0.5176
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed,nomicai-modernbert-embed,none,base,direct,False,0.3978
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed,nomicai-modernbert-embed,none,base,direct,True,0.5283
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed,nomicai-modernbert-embed,none,base,thresholding,False,0.3757
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed,nomicai-modernbert-embed,none,base,thresholding,True,0.4885
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed,nomicai-modernbert-embed,none,base,rank,False,0.3015
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed,nomicai-modernbert-embed,none,base,rank,True,0.445
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed,nomicai-modernbert-embed,none,base,quantile,False,0.4682
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed,nomicai-modernbert-embed,none,base,quantile,True,0.6363
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed,nomicai-modernbert-embed,none,base,largest_gap,False,0.4167
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed,nomicai-modernbert-embed,none,base,largest_gap,True,0.5473
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed,nomicai-modernbert-embed,none,base,optimal_per_topic,False,0.4515
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed,nomicai-modernbert-embed,none,base,optimal_per_topic,True,0.6361
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed,nomicai-modernbert-embed,none,base,optimal_global,False,0.398
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed,nomicai-modernbert-embed,none,base,optimal_global,True,0.5176
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-point,nomicai-modernbert-embed,point,pointwise,direct,False,0.4826
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-point,nomicai-modernbert-embed,point,pointwise,direct,True,0.5283
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-point,nomicai-modernbert-embed,point,pointwise,thresholding,False,0.4499
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-point,nomicai-modernbert-embed,point,pointwise,thresholding,True,0.4885
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-point,nomicai-modernbert-embed,point,pointwise,rank,False,0.3687
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-point,nomicai-modernbert-embed,point,pointwise,rank,True,0.445
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-point,nomicai-modernbert-embed,point,pointwise,quantile,False,0.539
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-point,nomicai-modernbert-embed,point,pointwise,quantile,True,0.6363
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-point,nomicai-modernbert-embed,point,pointwise,largest_gap,False,0.5112
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-point,nomicai-modernbert-embed,point,pointwise,largest_gap,True,0.5473
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-point,nomicai-modernbert-embed,point,pointwise,optimal_per_topic,False,0.4707
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-point,nomicai-modernbert-embed,point,pointwise,optimal_per_topic,True,0.6361
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-point,nomicai-modernbert-embed,point,pointwise,optimal_global,False,0.4853
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-point,nomicai-modernbert-embed,point,pointwise,optimal_global,True,0.5176
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,pointwise,direct,False,0.668
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,pointwise,direct,True,0.5283
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,pointwise,thresholding,False,0.6417
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,pointwise,thresholding,True,0.4885
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,pointwise,rank,False,0.4851
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,pointwise,rank,True,0.445
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,pointwise,quantile,False,0.6454
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,pointwise,quantile,True,0.6363
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,pointwise,largest_gap,False,0.7082
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,pointwise,largest_gap,True,0.5473
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,pointwise,optimal_per_topic,False,0.5784
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,pointwise,optimal_per_topic,True,0.6361
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,pointwise,optimal_global,False,0.6634
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge,nomicai-modernbert-embed,judge,pointwise,optimal_global,True,0.5176
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge_expr,nomicai-modernbert-embed,judge_expr,pointwise,direct,False,0.7102
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge_expr,nomicai-modernbert-embed,judge_expr,pointwise,direct,True,0.5283
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge_expr,nomicai-modernbert-embed,judge_expr,pointwise,thresholding,False,0.6692
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge_expr,nomicai-modernbert-embed,judge_expr,pointwise,thresholding,True,0.4885
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge_expr,nomicai-modernbert-embed,judge_expr,pointwise,rank,False,0.6513
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge_expr,nomicai-modernbert-embed,judge_expr,pointwise,rank,True,0.445
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge_expr,nomicai-modernbert-embed,judge_expr,pointwise,quantile,False,0.7543
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge_expr,nomicai-modernbert-embed,judge_expr,pointwise,quantile,True,0.6363
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge_expr,nomicai-modernbert-embed,judge_expr,pointwise,largest_gap,False,0.7564
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge_expr,nomicai-modernbert-embed,judge_expr,pointwise,largest_gap,True,0.5473
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge_expr,nomicai-modernbert-embed,judge_expr,pointwise,optimal_per_topic,False,0.7146
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge_expr,nomicai-modernbert-embed,judge_expr,pointwise,optimal_per_topic,True,0.6361
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge_expr,nomicai-modernbert-embed,judge_expr,pointwise,optimal_global,False,0.6888
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-judge_expr,nomicai-modernbert-embed,judge_expr,pointwise,optimal_global,True,0.5176
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-rankgpt,nomicai-modernbert-embed,rankgpt,listwise,direct,False,0.5379
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-rankgpt,nomicai-modernbert-embed,rankgpt,listwise,direct,True,0.5283
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-rankgpt,nomicai-modernbert-embed,rankgpt,listwise,thresholding,False,0.5124
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-rankgpt,nomicai-modernbert-embed,rankgpt,listwise,thresholding,True,0.4885
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-rankgpt,nomicai-modernbert-embed,rankgpt,listwise,rank,False,0.4211
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-rankgpt,nomicai-modernbert-embed,rankgpt,listwise,rank,True,0.445
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-rankgpt,nomicai-modernbert-embed,rankgpt,listwise,quantile,False,0.6079
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-rankgpt,nomicai-modernbert-embed,rankgpt,listwise,quantile,True,0.6363
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-rankgpt,nomicai-modernbert-embed,rankgpt,listwise,largest_gap,False,0.5646
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-rankgpt,nomicai-modernbert-embed,rankgpt,listwise,largest_gap,True,0.5473
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-rankgpt,nomicai-modernbert-embed,rankgpt,listwise,optimal_per_topic,False,0.5647
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-rankgpt,nomicai-modernbert-embed,rankgpt,listwise,optimal_per_topic,True,0.6361
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-rankgpt,nomicai-modernbert-embed,rankgpt,listwise,optimal_global,False,0.5311
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-rankgpt,nomicai-modernbert-embed,rankgpt,listwise,optimal_global,True,0.5176
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-setmaxheaptopk,nomicai-modernbert-embed,setmaxheaptopk,setwise,direct,False,0.5517
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-setmaxheaptopk,nomicai-modernbert-embed,setmaxheaptopk,setwise,direct,True,0.5283
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-setmaxheaptopk,nomicai-modernbert-embed,setmaxheaptopk,setwise,thresholding,False,0.5245
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-setmaxheaptopk,nomicai-modernbert-embed,setmaxheaptopk,setwise,thresholding,True,0.4885
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-setmaxheaptopk,nomicai-modernbert-embed,setmaxheaptopk,setwise,rank,False,0.4288
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-setmaxheaptopk,nomicai-modernbert-embed,setmaxheaptopk,setwise,rank,True,0.445
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-setmaxheaptopk,nomicai-modernbert-embed,setmaxheaptopk,setwise,quantile,False,0.5964
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-setmaxheaptopk,nomicai-modernbert-embed,setmaxheaptopk,setwise,quantile,True,0.6363
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-setmaxheaptopk,nomicai-modernbert-embed,setmaxheaptopk,setwise,largest_gap,False,0.5843
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-setmaxheaptopk,nomicai-modernbert-embed,setmaxheaptopk,setwise,largest_gap,True,0.5473
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-setmaxheaptopk,nomicai-modernbert-embed,setmaxheaptopk,setwise,optimal_per_topic,False,0.5801
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-setmaxheaptopk,nomicai-modernbert-embed,setmaxheaptopk,setwise,optimal_per_topic,True,0.6361
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-setmaxheaptopk,nomicai-modernbert-embed,setmaxheaptopk,setwise,optimal_global,False,0.5495
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,nomicai-modernbert-embed-rerank-setmaxheaptopk,nomicai-modernbert-embed,setmaxheaptopk,setwise,optimal_global,True,0.5176
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,qwen3-embed-600m,qwen3-embed-600m,none,base,direct,False,0.3703
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,qwen3-embed-600m,qwen3-embed-600m,none,base,direct,True,0.5283
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,qwen3-embed-600m,qwen3-embed-600m,none,base,thresholding,False,0.3484
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,qwen3-embed-600m,qwen3-embed-600m,none,base,thresholding,True,0.4885
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,qwen3-embed-600m,qwen3-embed-600m,none,base,rank,False,0.2889
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,qwen3-embed-600m,qwen3-embed-600m,none,base,rank,True,0.445
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,qwen3-embed-600m,qwen3-embed-600m,none,base,quantile,False,0.4468
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,qwen3-embed-600m,qwen3-embed-600m,none,base,quantile,True,0.6363
splade-v3-rerank-judge_expr,splade-v3,judge_expr,beir/dbpedia-entity/test,qwen3-embed-600m,qwen3-embed-600m,none,base,largest_gap,False,0.3906
